iid;title;year;Children's;Comedy;Animation;Adventure;Fantasy;Romance;Drama;Action;Thriller;Crime;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
237;Little Odessa;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
238;My Crazy Life;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
239;Love Affair;1994;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;Robert Towne
240;Losing Isaiah;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Jessica Lange;
241;Madness of King George;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Helen Mirren;
242;Mary Shelley's Frankenstein;1994;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Kenneth Branagh;Robert De Niro,Kenneth Branagh;
243;Man of the House;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tommy Lee Jones;
244;Mixed Nuts;1994;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin;
245;Milk Money;1994;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Melanie Griffith,Ed Harris;
246;Miracle on 34th Street;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
247;Miami Rhapsody;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
248;My Family;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
249;Murder in the First;1995;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Christian Slater,Kevin Bacon;
250;Nobody's Fool;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Paul Newman,Bruce Willis,Melanie Griffith;
251;Nell;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
252;New Jersey Drive;1995;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
253;Nina Takes a Lover;1994;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
254;Natural Born Killers;1994;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Woody Harrelson,Juliette Lewis;Quentin Tarantino,Oliver Stone
255;Only You;1994;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Robert Downey Jr.;
256;Once Were Warriors;1994;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
257;Poison Ivy II;1995;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
258;Outbreak;1995;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;;Dustin Hoffman,Rene Russo,Morgan Freeman;
259;Professional;1994;False;False;False;False;False;True;True;False;True;True;False;False;False;False;False;False;False;False;;;
260;Perez Family;1995;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
261;Pyromaniac's Love Story;1995;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
262;Pulp Fiction;1994;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;John Travolta;Quentin Tarantino,Quentin Tarantino
263;Panther;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
264;Pushing Hands;1992;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
265;Priest;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
266;Quiz Show;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
267;Picture Bride;1995;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
268;Queen Margot;1994;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
269;Quick and the Dead;1995;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;;Gene Hackman,Leonardo DiCaprio;
270;Roommates;1995;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Julianne Moore;
271;Ready to Wear;1994;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
272;Three Colors: Red;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
273;Three Colors: Blue;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
274;Three Colors: White;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
275;Red Firecracker, Green Firecracker;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
276;Stuart Saves His Family;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Vincent D'Onofrio;
277;Swan Princess;1994;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
278;Secret of Roan Inish;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;John Sayles
279;Specialist;1994;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
280;Stargate;1994;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;Kurt Russell;
281;Santa Clause;1994;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
282;Shawshank Redemption;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Tim Robbins,Morgan Freeman;Stephen King
283;Shallow Grave;1994;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
284;Suture;1993;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;;;
285;Strawberry and Chocolate;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
286;Swimming with Sharks;1995;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
287;Sum of Us;1994;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
288;National Lampoon's Senior Trip;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
289;To Live;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
290;Tank Girl;1995;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;;;
291;Tales From the Crypt Presents: Demon Knight;1995;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
292;Star Trek: Generations;1994;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;;;
293;Tales from the Hood;1995;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
294;Tom & Viv;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
295;Village of the Damned;1995;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;John Carpenter;;
296;Tommy Boy;1995;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
297;Vanya on 42nd Street;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;David Mamet
298;Underneath;1995;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;;;
299;Walking Dead;1995;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;;
300;What's Eating Gilbert Grape;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Johnny Depp,Leonardo DiCaprio,Juliette Lewis;
301;Virtuosity;1995;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;;Denzel Washington;
302;While You Were Sleeping;1995;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Sandra Bullock,Bill Pullman;
303;War;1994;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
304;Double Happiness;1994;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
305;Muriel's Wedding;1994;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
306;Baby-Sitters Club;1995;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
307;Ace Ventura: Pet Detective;1994;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
308;Adventures of Priscilla, Queen of the Desert;1994;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
309;Backbeat;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;;;
310;Bitter Moon;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Hugh Grant;
311;Bullets Over Broadway;1994;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Woody Allen;John Cusack;Woody Allen
312;Clear and Present Danger;1994;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;Harrison Ford;
